src_domain,model_1,model_2,model_3,id,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
united-states_houses_mcmansion,retrieval,instruct,plugnplay,490,0.13428838551044464,0.1912814825773239,0.8283685445785522,0.13428838551044464,0.15694686770439148,0.906644880771637,0.13428838551044464,0.18387629091739655,0.8795313835144043
india_agriculture_tea-plantations,retrieval,plugnplay,instruct,491,0.11789149791002274,0.12658941745758057,0.9942117929458618,0.11789149791002274,0.14847703278064728,0.9386231899261475,0.11789149791002274,0.1454714983701706,0.8377377986907959
india_education_iit,retrieval,instruct,plugnplay,492,0.09349504113197327,0.09098272770643234,0.995773196220398,0.09349504113197327,0.1432196944952011,0.9383922815322876,0.09349504113197327,0.12135879695415497,0.8451868295669556
nigeria_utensil_sieve,retrieval,plugnplay,instruct,493,0.19398590922355652,0.22581341862678528,0.7886043787002563,0.19398590922355652,0.16107219457626343,0.9569486379623413,0.19398590922355652,0.1573629379272461,0.6700549721717834
india_beverages_filter-coffee,retrieval,plugnplay,instruct,494,0.10680365562438965,0.23032066226005554,0.9090920686721802,0.10680365562438965,0.13482573628425598,0.8615212440490723,0.10680365562438965,0.1497478485107422,0.859820544719696
portugal_utensil_cow-bell,plugnplay,retrieval,instruct,495,0.15666289627552032,0.23304004967212677,0.7452883124351501,0.15666289627552032,0.13440339267253876,0.9375177025794983,0.15666289627552032,0.12574288249015808,0.7384953498840332
japan_food_sushi,retrieval,plugnplay,instruct,496,0.11390618234872818,0.24325226247310638,0.7668425440788269,0.11390618234872818,0.1413811594247818,0.9521190524101257,0.11390618234872818,0.1579107940196991,0.7087119817733765
japan_religion_butsuzō-(buddha-statue),instruct,retrieval,plugnplay,497,0.12564082443714142,0.1258070319890976,0.9981939792633057,0.12564082443714142,0.12274529784917831,0.9720479249954224,0.12564082443714142,0.21276342868804932,0.8175060749053955
japan_mammal_nihon-jika-(sika-deer),instruct,retrieval,plugnplay,498,0.1154288649559021,0.09155237674713135,0.9669454097747803,0.1154288649559021,0.1516023874282837,0.9034096598625183,0.1154288649559021,0.1713765412569046,0.7936701774597168
india_clothing_turban,instruct,plugnplay,retrieval,499,0.10966935753822327,0.2554565966129303,0.7423892021179199,0.10966935753822327,0.14079007506370544,0.9784374833106995,0.10966935753822327,0.18709836900234222,0.8380289077758789
united-states_beverages_milkshake,plugnplay,instruct,retrieval,500,0.12403259426355362,0.11759569495916367,0.9988325834274292,0.12403259426355362,0.1234741285443306,0.9044463038444519,0.12403259426355362,0.16394203901290894,0.7621572017669678
japan_food_tonkatsu-(pork-cutlet),instruct,retrieval,plugnplay,501,0.13684093952178955,0.2504301071166992,0.880698025226593,0.13684093952178955,0.1603584736585617,0.9482966661453247,0.13684093952178955,0.1904357522726059,0.9017946720123291
india_sport_cricket,instruct,retrieval,plugnplay,502,0.12149649113416672,0.11973825842142105,0.9176148176193237,0.12149649113416672,0.16441071033477783,0.949539840221405,0.12149649113416672,0.1755927950143814,0.6137894988059998
india_mammal_deer,plugnplay,retrieval,instruct,503,0.11559531837701797,0.12120109051465988,0.9939190745353699,0.11559531837701797,0.2249932736158371,0.8498826622962952,0.11559531837701797,0.11799593269824982,0.6997433304786682
nigeria_bird_cat,instruct,plugnplay,retrieval,504,0.16343970596790314,0.16257379949092865,0.9936995506286621,0.16343970596790314,0.143428236246109,0.9420186281204224,0.16343970596790314,0.1883048117160797,0.6126093864440918
india_celebrations_navratri,plugnplay,instruct,retrieval,505,0.12463383376598358,0.11552571505308151,0.9935528635978699,0.12463383376598358,0.18455687165260315,0.9379335641860962,0.12463383376598358,0.20562255382537842,0.8584111928939819
portugal_houses_aldeias-do-xisto,plugnplay,retrieval,instruct,506,0.10096006095409393,0.10241208970546722,0.9952723979949951,0.10096006095409393,0.11716893315315247,0.8964306116104126,0.10096006095409393,0.12898655235767365,0.8105217218399048
nigeria_flower_amaryllis,retrieval,plugnplay,instruct,507,0.15696579217910767,0.1631857007741928,0.9981751441955566,0.15696579217910767,0.13743260502815247,0.9508032202720642,0.15696579217910767,0.10765863955020905,0.8473341464996338
brazil_food_feijoada,plugnplay,instruct,retrieval,508,0.18362388014793396,0.1768820434808731,0.9874141216278076,0.18362388014793396,0.13900229334831238,0.9566649198532104,0.18362388014793396,0.1574273556470871,0.8658761978149414
turkey_Flower_Rose,plugnplay,retrieval,instruct,509,0.12371022999286652,0.12390023469924927,0.9982106685638428,0.12371022999286652,0.12673860788345337,0.9367505311965942,0.12371022999286652,0.09794089198112488,0.8467105627059937
japan_agriculture_taue-(rice-planting),retrieval,plugnplay,instruct,510,0.12750543653964996,0.2259519249200821,0.8003430366516113,0.12750543653964996,0.19192922115325928,0.9309061765670776,0.12750543653964996,0.1848268210887909,0.8197860717773438
portugal_visual arts_filigree,retrieval,instruct,plugnplay,511,0.1263049989938736,0.1397278755903244,0.9790042638778687,0.1263049989938736,0.11688737571239471,0.9304393529891968,0.1263049989938736,0.22082366049289703,0.8325226902961731
india_celebrations_diwali,instruct,plugnplay,retrieval,512,0.10033778846263885,0.18283851444721222,0.9198657274246216,0.10033778846263885,0.10464154183864594,0.920594334602356,0.10033778846263885,0.20093703269958496,0.7024756669998169
united-states_music_bluegrass,plugnplay,retrieval,instruct,513,0.09082711488008499,0.11016413569450378,0.9918186664581299,0.09082711488008499,0.11979714781045914,0.9547277688980103,0.09082711488008499,0.18028780817985535,0.8725579977035522
turkey_Religion_Mosque,instruct,retrieval,plugnplay,514,0.12065033614635468,0.1408049315214157,0.8712456226348877,0.12065033614635468,0.12152417749166489,0.9811372756958008,0.12065033614635468,0.17981386184692383,0.7728266716003418
portugal_celebrations_carnaval-de-torres-vedras,plugnplay,retrieval,instruct,515,0.14726223051548004,0.11941859871149063,0.9834277033805847,0.14726223051548004,0.17315837740898132,0.9488948583602905,0.14726223051548004,0.1873607039451599,0.8375129103660583
united-states_vegetable_potato,plugnplay,instruct,retrieval,516,0.18501558899879456,0.15802109241485596,0.9966431260108948,0.18501558899879456,0.16864445805549622,0.9684857130050659,0.18501558899879456,0.14846685528755188,0.8180134892463684
japan_utensil_chasen-(tea-mixer),retrieval,instruct,plugnplay,517,0.16821211576461792,0.1801893413066864,0.9640558958053589,0.16821211576461792,0.1781129091978073,0.9686471819877625,0.16821211576461792,0.19020679593086243,0.847746729850769
portugal_celebrations_festa-dos-tabuleiros,plugnplay,retrieval,instruct,518,0.1825770139694214,0.1648547202348709,0.998553991317749,0.1825770139694214,0.17584286630153656,0.9738895893096924,0.1825770139694214,0.20562255382537842,0.8729679584503174
turkey_Religion_Prayer Mat,retrieval,instruct,plugnplay,519,0.16377277672290802,0.17190910875797272,0.9985102415084839,0.16377277672290802,0.14068733155727386,0.9358091950416565,0.16377277672290802,0.19662682712078094,0.7402987480163574
nigeria_education_morning-assembly-at-a-primary-school,plugnplay,retrieval,instruct,520,0.10358456522226334,0.10424637794494629,0.989576518535614,0.10358456522226334,0.17718176543712616,0.9785430431365967,0.10358456522226334,0.1945018172264099,0.9019904136657715
japan_bird_kounotori-(stork),plugnplay,retrieval,instruct,521,0.1515129953622818,0.14436878263950348,0.9747822880744934,0.1515129953622818,0.17475903034210205,0.8758510947227478,0.1515129953622818,0.16627085208892822,0.7971992492675781
brazil_clothing_carimbó,plugnplay,instruct,retrieval,522,0.17171770334243774,0.27344629168510437,0.9400484561920166,0.17171770334243774,0.1713312268257141,0.9742718935012817,0.17171770334243774,0.17747032642364502,0.8782105445861816
india_mammal_bengal-tiger,plugnplay,retrieval,instruct,523,0.14702872931957245,0.14522600173950195,0.9834468364715576,0.14702872931957245,0.166173055768013,0.9223268628120422,0.14702872931957245,0.15717150270938873,0.8548867702484131
portugal_education_praxe,instruct,plugnplay,retrieval,524,0.1582595407962799,0.1572083830833435,0.9733096361160278,0.1582595407962799,0.16937938332557678,0.9648213386535645,0.1582595407962799,0.16864559054374695,0.8799182176589966
turkey_Visual Arts_Embroidery,retrieval,plugnplay,instruct,525,0.12334585189819336,0.20044806599617004,0.8287419080734253,0.12334585189819336,0.11918263882398605,0.9551265239715576,0.12334585189819336,0.11300597339868546,0.8073418140411377
brazil_music_festa-junina,instruct,retrieval,plugnplay,526,0.17089612782001495,0.22404548525810242,0.8358566164970398,0.17089612782001495,0.18287822604179382,0.9698085784912109,0.17089612782001495,0.18881374597549438,0.9103860855102539
portugal_religion_nossa-senhora-de-fatima,retrieval,instruct,plugnplay,527,0.12187522649765015,0.12254168838262558,0.9977332353591919,0.12187522649765015,0.13223809003829956,0.970448911190033,0.12187522649765015,0.1542917788028717,0.7822468876838684
japan_celebrations_koinobori-(carp-banner),instruct,plugnplay,retrieval,528,0.1271558701992035,0.2446793019771576,0.7582986950874329,0.1271558701992035,0.15601979196071625,0.9433330297470093,0.1271558701992035,0.1362554430961609,0.7247219681739807
united-states_agriculture_chickens,retrieval,instruct,plugnplay,529,0.16282102465629578,0.1952587515115738,0.9781492352485657,0.16282102465629578,0.19050799310207367,0.9119375944137573,0.16282102465629578,0.1716655194759369,0.7852895855903625
portugal_education_os-lusíadas,plugnplay,instruct,retrieval,530,0.14443658292293549,0.14922425150871277,0.9980979561805725,0.14443658292293549,0.14520850777626038,0.8914861083030701,0.14443658292293549,0.1742834597826004,0.7583532929420471
portugal_religion_sanctuary-of-bom-jesus-do-monte,plugnplay,instruct,retrieval,531,0.15431606769561768,0.15029610693454742,0.997538685798645,0.15431606769561768,0.16495530307292938,0.9524922966957092,0.15431606769561768,0.18593192100524902,0.9050980806350708
india_beverages_kingfisher-beer,plugnplay,instruct,retrieval,532,0.10884183645248413,0.10627346485853195,0.9989598393440247,0.10884183645248413,0.1573234647512436,0.9405913352966309,0.10884183645248413,0.13821233808994293,0.8144147992134094
nigeria_mammal_cat,retrieval,plugnplay,instruct,533,0.16343970596790314,0.165629580616951,0.9565863609313965,0.16343970596790314,0.1429837942123413,0.9416053295135498,0.16343970596790314,0.1883048117160797,0.6126093864440918
japan_clothing_maiko,plugnplay,instruct,retrieval,534,0.10811794549226761,0.1191486120223999,0.9961301684379578,0.10811794549226761,0.18292272090911865,0.969420313835144,0.10811794549226761,0.17294920980930328,0.8719387054443359
portugal_clothing_traje-lavradeira-do-minho,retrieval,plugnplay,instruct,535,0.17335611581802368,0.165994331240654,0.9963213801383972,0.17335611581802368,0.1810975968837738,0.9461725950241089,0.17335611581802368,0.1655212789773941,0.92335045337677
turkey_Clothing_Booties_No CC,instruct,plugnplay,retrieval,536,0.09308566153049469,0.23783138394355774,0.8912167549133301,0.09308566153049469,0.09952163696289062,0.9581394195556641,0.09308566153049469,0.11396768689155579,0.8468983769416809
brazil_utensil_escorredor-de-arroz,instruct,plugnplay,retrieval,537,0.21656355261802673,0.20073704421520233,0.8445830345153809,0.21656355261802673,0.15479983389377594,0.9310656785964966,0.21656355261802673,0.21332906186580658,0.8725364208221436
turkey_Flower_Begonia,instruct,retrieval,plugnplay,538,0.13777965307235718,0.14103978872299194,0.9984743595123291,0.13777965307235718,0.12512974441051483,0.9697766900062561,0.13777965307235718,0.13772085309028625,0.8266116380691528
brazil_flower_onze-horas,plugnplay,retrieval,instruct,539,0.12111449986696243,0.20765185356140137,0.8934949636459351,0.12111449986696243,0.11954233795404434,0.9476228952407837,0.12111449986696243,0.18890970945358276,0.8138641119003296
nigeria_fruit_udala-(african-star-apple),retrieval,plugnplay,instruct,540,0.1415061503648758,0.13587845861911774,0.9993524551391602,0.1415061503648758,0.14570094645023346,0.9500207901000977,0.1415061503648758,0.1713765412569046,0.7885744571685791
nigeria_education_computer-classes,plugnplay,instruct,retrieval,541,0.061716508120298386,0.07634949684143066,0.9982365369796753,0.061716508120298386,0.1295783519744873,0.9837874174118042,0.061716508120298386,0.1804044097661972,0.9279904365539551
india_agriculture_rice-cultivation,instruct,retrieval,plugnplay,542,0.07286591827869415,0.16534537076950073,0.9361779689788818,0.07286591827869415,0.13965195417404175,0.9571475386619568,0.07286591827869415,0.14182518422603607,0.7747399806976318
brazil_utensil_artesanato-nordestino,retrieval,plugnplay,instruct,543,0.18357490003108978,0.18829888105392456,0.996614396572113,0.18357490003108978,0.15899956226348877,0.9593125581741333,0.18357490003108978,0.147929847240448,0.8944531083106995
japan_visual arts_manga,retrieval,instruct,plugnplay,544,0.17862877249717712,0.2038065493106842,0.9409303665161133,0.17862877249717712,0.16755293309688568,0.9823538064956665,0.17862877249717712,0.10943816602230072,0.8975066542625427
brazil_flower_orquídea,instruct,retrieval,plugnplay,545,0.15133455395698547,0.15826497972011566,0.9985901713371277,0.15133455395698547,0.15108296275138855,0.9500472545623779,0.15133455395698547,0.13516788184642792,0.6856935024261475
turkey_Beverages_Turkish Coffee,plugnplay,instruct,retrieval,546,0.1463393270969391,0.16879981756210327,0.9039173126220703,0.1463393270969391,0.14015452563762665,0.9714094400405884,0.1463393270969391,0.1282319724559784,0.7568400502204895
india_fruit_lychee,instruct,plugnplay,retrieval,547,0.16200384497642517,0.19300974905490875,0.8493947386741638,0.16200384497642517,0.105841264128685,0.9300281405448914,0.16200384497642517,0.19578473269939423,0.8277772665023804
united-states_mammal_raccoon,retrieval,instruct,plugnplay,548,0.1347535252571106,0.15369798243045807,0.9356008768081665,0.1347535252571106,0.17725269496440887,0.9177129864692688,0.1347535252571106,0.13772085309028625,0.7314640879631042
brazil_utensil_cerâmica,plugnplay,retrieval,instruct,549,0.08008018136024475,0.08393741399049759,0.9979540705680847,0.08008018136024475,0.1086692363023758,0.9507991671562195,0.08008018136024475,0.1682477742433548,0.8634164929389954
nigeria_sport_basketball,plugnplay,instruct,retrieval,550,0.12812408804893494,0.11318951100111008,0.9977883100509644,0.12812408804893494,0.175393745303154,0.9537866115570068,0.12812408804893494,0.18293286859989166,0.8565150499343872
nigeria_sports_boxing,instruct,retrieval,plugnplay,551,0.10173600167036057,0.09665005654096603,0.9967638850212097,0.10173600167036057,0.13239340484142303,0.9544612169265747,0.10173600167036057,0.1312638223171234,0.8797718286514282
portugal_sport_roller-hockey,retrieval,plugnplay,instruct,552,0.1272345632314682,0.2174018919467926,0.9810611605644226,0.1272345632314682,0.18800029158592224,0.882064700126648,0.1272345632314682,0.1755927950143814,0.7158936262130737
nigeria_food_amala-and-ewedu,retrieval,plugnplay,instruct,553,0.12810149788856506,0.20011582970619202,0.891789436340332,0.12810149788856506,0.11691027879714966,0.9509932398796082,0.12810149788856506,0.1904357522726059,0.8737138509750366
japan_fruit_nashi-(pear),instruct,retrieval,plugnplay,554,0.14351746439933777,0.14334751665592194,0.9790433049201965,0.14351746439933777,0.1711636185646057,0.9701963663101196,0.14351746439933777,0.20497258007526398,0.799312949180603
japan_houses_tatami-(mat-flooring),plugnplay,retrieval,instruct,555,0.11757951974868774,0.10992217808961868,0.9948412179946899,0.11757951974868774,0.11404753476381302,0.955541729927063,0.11757951974868774,0.2144857794046402,0.8467000722885132
nigeria_mammal_dog,instruct,plugnplay,retrieval,556,0.1431778222322464,0.13316240906715393,0.9966191649436951,0.1431778222322464,0.16036111116409302,0.9165436625480652,0.1431778222322464,0.15897756814956665,0.7874456644058228
brazil_agriculture_café,instruct,retrieval,plugnplay,557,0.13920468091964722,0.15301230549812317,0.9764314889907837,0.13920468091964722,0.14150923490524292,0.960626482963562,0.13920468091964722,0.11489744484424591,0.8320877552032471
india_music_harmonium,instruct,plugnplay,retrieval,558,0.09532976150512695,0.10451722890138626,0.998554527759552,0.09532976150512695,0.1079382449388504,0.9633662104606628,0.09532976150512695,0.15506689250469208,0.7437630891799927
turkey_Fruit_Dragon Fruit,instruct,retrieval,plugnplay,559,0.1564425826072693,0.16960161924362183,0.8104403018951416,0.1564425826072693,0.18173880875110626,0.9498317837715149,0.1564425826072693,0.12002705782651901,0.7572824358940125
japan_vegetable_renkon-(lotus-root),retrieval,instruct,plugnplay,560,0.16445282101631165,0.1981825828552246,0.9882601499557495,0.16445282101631165,0.16661667823791504,0.8906177282333374,0.16445282101631165,0.20510496199131012,0.6993153691291809
